borocode	precinct	year	month	lon	lat	street1	street2	collisions	persons_involved	collisions_with_injuries	motorists_injured	passengers_injured	cyclists_injured	pedestr_injured	total_injured	motorists_killed	passengers_killed	cyclists_killed	pedestr_killed	total_killed	ambulance	bicycle	bus	fire_truck	large_com_veh_6_or_more_tires	livery_vehicle	motorcycle	other	passenger_vehicle	pedicab	pick_up_truck	scooter	small_com_veh_4_tires	sport_utility_station_wagon	taxi_vehicle	unknown	van	aggressive_driving_road_rage	alcohol_involvement	backing_unsafely	cell_phone_hand_held	driver_inattention_distraction	driver_inexperience	drugs_illegal	eating_or_drinking	err_confusn_ped_bike_other_ped	failure_to_keep_right	failure_to_yield_right_of_way	fatigued_drowsy	fell_asleep	following_too_closely	illness	listening_using_headphones	lost_consciousness	other_electronic_device	other_uninvolved_vehicle	outside_car_distraction	passenger_distraction	passing_or_lane_usage	physical_disability	prescription_medication	texting	traffic_control_disregarded	turning_improperly	unsafe_lane_changing	unsafe_speed	vehicle_vandalism
1	17	2012	8	-73.971136	40.760891	EAST 56 STREET	PARK AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0																												1							1			1									
1	17	2012	8	-73.972363	40.762288	EAST 57 STREET	MADISON AVENUE	3	6	1	0	0	1	0	1	0	0	0	0	0		1			1			1						2			1						4																								
1	17	2012	8	-73.994938	40.769295	WEST 54 STREET	WEST SIDE HIGHWAY	3	6	1	0	0	1	0	1	0	0	0	0	0		1							4				1							1			1								1																
1	17	2012	8	-73.994646	40.769981	WEST 55 STREET	WEST SIDE HIGHWAY	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1					2																															1		
1	19	2012	8	-73.957403	40.77012	2 AVENUE	EAST 74 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
1	19	2012	8	-73.970729	40.767393	5 AVENUE	EAST 64 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																													1		
1	19	2012	8	-73.967041	40.772461	5 AVENUE	EAST 72 STREET	3	5	1	0	0	1	0	1	0	0	0	0	0																							1																				1				
1	19	2012	8	-73.964474	40.7731	EAST 74 STREET	MADISON AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1						2																																
1	19	2012	8	-73.955584	40.779498	EAST 86 STREET	LEXINGTON AVENUE	5	10	1	0	0	1	0	1	0	0	0	0	0																																												1			
1	19	2012	8	-73.952445	40.786504	EAST 96 STREET	PARK AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	20	2012	8	-73.980209	40.780561	AMSTERDAM AVENUE	WEST 75 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
1	20	2012	8	-73.982338	40.773922	BROADWAY	WEST 66 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3														1					1																			
1	20	2012	8	-73.980562	40.769906	CENTRAL PARK WEST	WEST 62 STREET	2	3	1	0	0	1	0	1	0	0	0	0	0		1							2																																						
1	23	2012	8	-73.948312	40.798129	5 AVENUE	EAST 112 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	23	2012	8	-73.949766	40.79037	EAST 102 STREET	PARK AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
1	23	2012	8	-73.948707	40.791566	EAST 104 STREET	PARK AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
1	24	2012	8	-73.963863	40.802988	AMSTERDAM AVENUE	WEST 110 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																															1													1	1		
1	24	2012	8	-73.971396	40.79537	BROADWAY	WEST 97 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2						1													2																			
1	25	2012	8	-73.940315	40.803071	EAST 122 STREET	PARK AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
1	26	2012	8	-73.957829	40.815155	OLD BROADWAY	WEST 125 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3														1																								
1	28	2012	8	-73.95537	40.799482	7 AVENUE	WEST 110 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
1	28	2012	8	-73.950751	40.805843	7 AVENUE	WEST 120 STREET	3	6	2	0	0	1	1	2	0	0	0	0	0		1							3						1								2												1												
1	28	2012	8	-73.953957	40.806353	8 AVENUE	WEST 119 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																		1				
1	28	2012	8	-73.951605	40.799491	LENOX AVENUE	WEST 112 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
1	28	2012	8	-73.952807	40.80587	SAINT NICHOLAS AVENUE	WEST 119 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1				1																	1																								
1	30	2012	8	-73.947116	40.825905	AMSTERDAM AVENUE	WEST 146 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1				1																													1												
1	30	2012	8	-73.945749	40.827776	AMSTERDAM AVENUE	WEST 149 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
1	30	2012	8	-73.956101	40.822233	RIVERSIDE DRIVE	WEST 137 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1						2								1																								
1	30	2012	8	-73.943353	40.825961	SAINT NICHOLAS AVENUE	WEST 148 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
1	32	2012	8	-73.936211	40.814673	5 AVENUE	WEST 138 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																					1				1								
1	32	2012	8	-73.941017	40.819141	7 AVENUE	WEST 141 STREET	3	7	2	1	1	1	0	3	0	0	0	0	0		1												4									1																								
1	32	2012	8	-73.939154	40.821686	7 AVENUE	WEST 145 STREET	4	9	2	2	1	1	0	4	0	0	0	0	0																																											1				
1	32	2012	8	-73.943317	40.820933	8 AVENUE	WEST 142 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	32	2012	8	-73.937281	40.829142	8 AVENUE	WEST 155 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1															1						1																								
1	33	2012	8	-73.937782	40.838688	AMSTERDAM AVENUE	WEST 166 STREET	3	6	2	0	0	1	1	2	0	0	0	0	0																																															
1	33	2012	8	-73.933714	40.844246	AMSTERDAM AVENUE	WEST 175 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																																						
1	33	2012	8	-73.939673	40.841038	BROADWAY	WEST 168 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2						1																				2												
1	33	2012	8	-73.935627	40.846757	SAINT NICHOLAS AVENUE	WEST 177 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1					1		1																															
1	34	2012	8	-73.935754	40.850168	BROADWAY	WEST 181 STREET	5	12	3	1	2	1	1	5	0	0	0	0	0																												2																			
1	34	2012	8	-73.920612	40.863113	NAGLE AVENUE	WEST 204 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																							1															1						1			
1	34	2012	8	-73.928598	40.862613	SHERMAN AVENUE	SICKLES STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																				1		
4	101	2012	8	-73.760799	40.606425	DICKENS STREET	MOTT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																														1								
4	102	2012	8	-73.855353	40.681606	101 AVENUE	84 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1									1												1												
4	102	2012	8	-73.845395	40.695158	102 STREET	JAMAICA AVENUE	2	3	1	0	0	1	0	1	0	0	0	0	0		2							1						1																																
4	102	2012	8	-73.840498	40.69536	107 STREET	JAMAICA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	102	2012	8	-73.826336	40.700829	124 STREET	JAMAICA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	102	2012	8	-73.82544	40.704341	126 STREET	METROPOLITAN AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	102	2012	8	-73.865591	40.687435	75 STREET	90 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																				1												
4	102	2012	8	-73.865234	40.685894	75 STREET	ROCKAWAY BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	102	2012	8	-73.855908	40.684703	85 STREET	95 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																													1				
4	102	2012	8	-73.853236	40.693263	92 STREET	JAMAICA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	102	2012	8	-73.860897	40.692317	FOREST PARKWAY	JAMAICA AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1	1						2																						1																
4	103	2012	8	-73.80077	40.706099	179 STREET	89 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	103	2012	8	-73.796079	40.703292	ARCHER AVENUE	BREWER BOULEVARD	2	4	1	0	0	1	0	1	0	0	0	0	0		1	2											1																																	
4	103	2012	8	-73.80971	40.6922	LIBERTY AVENUE	REMINGTON STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
4	104	2012	8	-73.89631	40.696093	60 STREET	78 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	104	2012	8	-73.899263	40.715545	63 STREET	ELIOT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	104	2012	8	-73.880998	40.70193	70 STREET	MYRTLE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	104	2012	8	-73.894955	40.701897	71 AVENUE	FRESH POND ROAD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	104	2012	8	-73.900519	40.696754	CYPRESS AVENUE	SUMMERFIELD AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1																		1												
4	105	2012	8	-73.756685	40.668759	142 ROAD	SPRINGFIELD BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1									1																								
4	105	2012	8	-73.76579	40.660974	146 TERRACE	181 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1																														
4	105	2012	8	-73.763416	40.660393	146 TERRACE	184 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	105	2012	8	-73.740217	40.714599	217 PLACE	HEMPSTEAD AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1									2																								
4	105	2012	8	-73.746845	40.728442	218 STREET	HILLSIDE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	105	2012	8	-73.742977	40.666838	232 STREET	MENTONE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	105	2012	8	-73.718346	40.73518	249 STREET	HILLSIDE AVENUE	1	3	1	0	0	1	0	1	0	0	0	0	0		1							2																																						
4	105	2012	8	-73.715637	40.735764	252 STREET	HILLSIDE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																			1																			
4	105	2012	8	-73.770775	40.666962	GUY R BREWER BOULEVARD	SOUTH CONDUIT AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1												2			1						1					1																			
4	106	2012	8	-73.818677	40.68325	109 AVENUE	123 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1																														
4	106	2012	8	-73.826142	40.666132	115 STREET	NORTH CONDUIT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	106	2012	8	-73.803202	40.674521	135 STREET	ROCKAWAY BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	107	2012	8	-73.80442	40.721437	164 STREET	UNION TURNPIKE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																					1			
4	107	2012	8	-73.790215	40.711717	172 STREET	HILLSIDE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
4	107	2012	8	-73.79214	40.739653	182 STREET	HORACE HARDING EXPRESSWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1								1				
4	107	2012	8	-73.815045	40.7304	71 AVENUE	KISSENA BOULEVARD	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1									1					1																			
4	107	2012	8	-73.82021	40.721759	76 ROAD	VLEIGH PLACE	1	3	1	0	0	1	0	1	0	0	0	0	0		1							2																																				1		
4	107	2012	8	-73.75997	40.721625	FOOTHILL AVENUE	FRANCIS LEWIS BOULEVARD	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3														2																				1				
4	107	2012	8	-73.78909	40.726548	SURREY PLACE	UNION TURNPIKE	2	4	1	0	0	1	0	1	0	0	0	0	0																																											1	1			
4	108	2012	8	-73.915601	40.749143	39 AVENUE	48 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1						1																																							
4	108	2012	8	-73.922058	40.74533	42 STREET	43 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
4	108	2012	8	-73.918349	40.744902	43 AVENUE	46 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0		1							3				2										1																								
4	108	2012	8	-73.947451	40.745105	46 ROAD	JACKSON AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1																														
4	108	2012	8	-73.953174	40.745492	47 AVENUE	VERNON BOULEVARD	3	6	1	0	0	1	0	1	0	0	0	0	0																																															
4	108	2012	8	-73.89138	40.735918	51 ROAD	72 PLACE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	108	2012	8	-73.913371	40.746032	51 STREET	SKILLMAN AVENUE	2	4	2	1	0	1	0	2	0	0	0	0	0																																															
4	108	2012	8	-73.901097	40.74583	63 STREET	ROOSEVELT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	108	2012	8	-73.898576	40.749722	64 STREET	BROADWAY	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2						1																																
4	108	2012	8	-73.898942	40.746237	65 STREET	ROOSEVELT AVENUE	2	3	1	0	0	1	0	1	0	0	0	0	0		1			1				1																																						
4	108	2012	8	-73.940593	40.750526	CRESCENT STREET	QUEENS PLAZA SOUTH	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																																	
4	108	2012	8	-73.910677	40.752996	NORTHERN BOULEVARD	WOODSIDE AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1					2														1																			
4	109	2012	8	-73.801928	40.790441	12 ROAD	160 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	109	2012	8	-73.845737	40.785999	14 AVENUE	COLLEGE POINT BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	109	2012	8	-73.831882	40.76283	MAIN STREET	NORTHERN BOULEVARD	5	10	1	0	0	1	0	1	0	0	0	0	0																							1																								
4	110	2012	8	-73.864184	40.74972	102 STREET	ROOSEVELT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																		1				
4	110	2012	8	-73.858682	40.744032	104 STREET	CORONA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																													2				
4	110	2012	8	-73.852044	40.737684	108 STREET	HORACE HARDING EXPRESSWAY	6	13	2	0	1	1	0	2	0	0	0	0	0																																															
4	110	2012	8	-73.85437	40.748739	111 STREET	45 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																			1																			
4	110	2012	8	-73.852603	40.752541	114 STREET	ROOSEVELT AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2							1							1																				1				
4	110	2012	8	-73.845992	40.760694	126 STREET	NORTHERN BOULEVARD	3	6	2	1	0	1	0	2	0	0	0	0	0																															1				1								1				
4	110	2012	8	-73.843245	40.755336	126 STREET	ROOSEVELT AVENUE	9	20	5	3	2	1	1	7	0	0	0	0	0																												2																1	1		
4	110	2012	8	-73.868677	40.746195	42 AVENUE	WARREN STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	110	2012	8	-73.889668	40.739301	74 STREET	QUEENS BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
4	110	2012	8	-73.882071	40.747829	84 STREET	ROOSEVELT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	110	2012	8	-73.871357	40.748957	95 STREET	ROOSEVELT AVENUE	1	3	1	0	0	1	0	1	0	0	0	0	0		1				1											1						1																								
4	110	2012	8	-73.868229	40.732496	HORACE HARDING EXPRESSWAY	QUEENS BOULEVARD	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																										1												
4	110	2012	8	-73.836041	40.746362	MERIDIAN ROAD	RODMAN WALK	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																			2																			
4	111	2012	8	-73.750425	40.757163	53 AVENUE	HORATIO PARKWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																													1				
4	111	2012	8	-73.757048	40.762235	CROSS ISLAND PARKWAY	NORTHERN BOULEVARD	3	6	2	1	0	1	0	2	0	0	0	0	0		1							1					4									3												1												
4	112	2012	8	-73.847693	40.734276	110 STREET	63 DRIVE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	112	2012	8	-73.844789	40.720165	71 AVENUE	AUSTIN STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	112	2012	8	-73.851353	40.722575	AUSTIN STREET	YELLOWSTONE BOULEVARD	5	10	3	2	0	1	0	3	0	0	0	0	0		1							6					3									1																								
4	113	2012	8	-73.780089	40.679264	122 AVENUE	GUY R BREWER BOULEVARD	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1									2																								
4	113	2012	8	-73.798366	40.674087	142 STREET	ROCKAWAY BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
4	113	2012	8	-73.790384	40.687753	157 STREET	LINDEN BOULEVARD	3	5	2	1	0	1	0	2	0	0	0	0	0																																											1				
4	113	2012	8	-73.769729	40.683844	BAISLEY BOULEVARD	MERRICK BOULEVARD	3	6	1	0	0	1	0	1	0	0	0	0	0		1							4								1																						1								
4	114	2012	8	-73.912857	40.77436	23 AVENUE	31 STREET	3	6	2	0	0	1	1	2	0	0	0	0	0																							2																								
4	114	2012	8	-73.9145	40.765855	28 AVENUE	38 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																																	
4	114	2012	8	-73.928051	40.760048	30 STREET	34 AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0																																											1				
4	114	2012	8	-73.921081	40.7632	31 AVENUE	34 STREET	2	7	1	0	0	1	0	1	0	0	0	0	0		1							5					1																																	
4	114	2012	8	-73.918685	40.762073	31 AVENUE	37 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
4	114	2012	8	-73.931056	40.754975	31 STREET	37 AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																																	
4	114	2012	8	-73.91026	40.775829	32 STREET	DITMARS BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1						1																								
4	114	2012	8	-73.940264	40.750967	CRESCENT STREET	QUEENS PLAZA NORTH	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1						2								1																								
4	115	2012	8	-73.863581	40.75349	104 STREET	37 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1		1																																											
4	115	2012	8	-73.89715	40.75246	34 AVENUE	69 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	115	2012	8	-73.889677	40.7532	34 AVENUE	77 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	115	2012	8	-73.885027	40.753687	34 AVENUE	82 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	115	2012	8	-73.873869	40.754855	34 AVENUE	94 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																																	
4	115	2012	8	-73.8905	40.746943	75 STREET	ROOSEVELT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
4	115	2012	8	-73.883937	40.747631	82 STREET	ROOSEVELT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	115	2012	8	-73.877414	40.748318	89 STREET	ROOSEVELT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1																																													
4	115	2012	8	-73.874631	40.748615	92 STREET	ROOSEVELT AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0																							1																								
4	115	2012	8	-73.875322	40.763009	94 STREET	ASTORIA BOULEVARD	4	8	1	0	0	1	0	1	0	0	0	0	0		1							5								1												1																		
5	120	2012	8	-74.062891	40.609692	BAY STREET	CLIFF STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
5	120	2012	8	-74.116188	40.628941	BROADWAY	FOREST AVENUE	2	5	2	0	1	1	0	2	0	0	0	0	0		1							3																																						
5	120	2012	8	-74.073855	40.63636	FRONT STREET	HANNAH STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
5	120	2012	8	-74.076111	40.643544	RICHMOND TERRACE	SCHUYLER STREET	3	6	2	0	0	1	1	2	0	0	0	0	0		1							3					1																																	
5	122	2012	8	-74.165824	40.606763	ARLENE STREET	VICTORY BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
5	122	2012	8	-74.085876	40.59589	HYLAN BOULEVARD	OLD TOWN ROAD	3	6	2	1	0	1	0	2	0	0	0	0	0		1							4							1		1																										1			
3	60	2012	9	-73.964193	40.577019	BRIGHTON 3 STREET	BRIGHTON BEACH AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
3	61	2012	9	-73.977223	40.591921	86 STREET	AVENUE W	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
3	61	2012	9	-73.95434	40.587967	AVENUE Z	EAST 15 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1									2																								
3	61	2012	9	-73.946346	40.598405	BEDFORD AVENUE	GRAVESEND NECK ROAD	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
3	61	2012	9	-73.932336	40.585741	BRIGHAM STREET	SHORE PARKWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
3	61	2012	9	-73.96091	40.607694	EAST 12 STREET	KINGS HIGHWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	62	2012	9	-74.009512	40.611405	15 AVENUE	86 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	62	2012	9	-74.007311	40.610077	16 AVENUE	86 STREET	3	6	2	1	0	1	0	2	0	0	0	0	0		1							4							1																															
3	62	2012	9	-73.993091	40.619909	17 AVENUE	66 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1						1	2																																						
3	62	2012	9	-73.998314	40.611085	18 AVENUE	79 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	62	2012	9	-74.006173	40.603888	18 AVENUE	BATH AVENUE	1	2	1	1	0	1	0	2	0	0	0	0	0		1							1																																						
3	62	2012	9	-73.995984	40.613387	18 AVENUE	BAY RIDGE PARKWAY	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																																						
3	62	2012	9	-73.995225	40.597094	23 AVENUE	BATH AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1												1												
3	62	2012	9	-73.984383	40.611007	70 STREET	BAY PARKWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	62	2012	9	-73.999319	40.596642	BAY PARKWAY	SHORE PARKWAY	9	19	3	1	1	1	1	4	0	0	0	0	0																															2				1												
3	63	2012	9	-73.93632	40.625774	ALBANY AVENUE	AVENUE K	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																			1																			
3	63	2012	9	-73.925216	40.610901	AVENUE T	HENDRICKSON STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
3	63	2012	9	-73.893633	40.583777	AVIATION ROAD	FLATBUSH AVENUE	3	8	2	0	2	1	0	3	0	0	0	0	0		1							4					1														1																			
3	63	2012	9	-73.938229	40.621858	EAST 38 STREET	KINGS HIGHWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1																														
3	66	2012	9	-73.993154	40.637476	12 AVENUE	47 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
3	66	2012	9	-73.987714	40.632367	15 AVENUE	49 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
3	66	2012	9	-73.985087	40.620712	19 AVENUE	60 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
3	66	2012	9	-73.970471	40.624171	AVENUE J	OCEAN PARKWAY	10	22	2	0	2	1	0	3	0	0	0	0	0		1	1						13					3		1	1						1																						1		
3	66	2012	9	-73.964267	40.619983	AVENUE L	CONEY ISLAND AVENUE	1	6	1	1	0	1	0	2	0	0	0	0	0																																															
3	66	2012	9	-73.967741	40.61716	AVENUE M	EAST 7 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																																															
3	66	2012	9	-73.970029	40.614471	AVENUE N	EAST 5 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
3	66	2012	9	-73.967687	40.609417	AVENUE P	OCEAN PARKWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1																														
3	66	2012	9	-73.974088	40.643307	BEVERLEY ROAD	OCEAN PARKWAY	2	5	1	0	0	1	0	1	0	0	0	0	0		1							2					2																																	
3	66	2012	9	-73.981234	40.642044	CHURCH AVENUE	STORY STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
3	66	2012	9	-73.976414	40.638168	CORTELYOU ROAD	EAST 3 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	66	2012	9	-73.97844	40.637924	CORTELYOU ROAD	MCDONALD AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	66	2012	9	-73.973186	40.638524	CORTELYOU ROAD	OCEAN PARKWAY	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1					2																																	
3	66	2012	9	-73.979114	40.63544	DAHILL ROAD	DITMAS AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	66	2012	9	-73.97029	40.636407	DITMAS AVENUE	EAST 8 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	67	2012	9	-73.955651	40.646629	BEDFORD AVENUE	TILDEN AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	67	2012	9	-73.928474	40.652177	CHURCH AVENUE	EAST 52 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																				1		
3	67	2012	9	-73.933297	40.651606	CHURCH AVENUE	SCHENECTADY AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1					2																																	
3	67	2012	9	-73.928963	40.656741	CLARKSON AVENUE	EAST 52 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1					2														1																			
3	67	2012	9	-73.92091	40.660598	CLARKSON AVENUE	EAST 96 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1									1																								
3	67	2012	9	-73.928098	40.639858	EAST 51 STREET	FOSTER AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
3	67	2012	9	-73.925034	40.660738	EAST 93 STREET	WINTHROP STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
3	67	2012	9	-73.919969	40.658399	EAST 95 STREET	LENOX ROAD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	67	2012	9	-73.927086	40.635935	FOSTER AVENUE	KINGS HIGHWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
